Page,Label,Text
184,16," PASNY is statutorily required to provide transmission service for its preference customers by contract, by purchase, or through 
its own construction program.  16 U.S.C.  § 836(4); N.Y. Public Authorities Law § 1005(7). "
185,17, June 1980 265.0mw Reynolds Aluminum Co.
185,40, .0mw General Motors Corp.
185,20, .8mw Massena
185,325, .8mw June 1981 265.0mw Reynolds Aluminum Co.
185,44, .0mw General Motors Corp.
185,21, .6mw Massena
185,330, .6mw June 1982 265.0mw Reynolds Aluminum Co.
185,48, .0mw General Motors Corp.
185,22, .5mw Massena
185,340, .5mw 
186,18," If Massena were to install its own line on the PASNY towers to the Reynolds and General Motors factories, the construction 
delays would approach if not exceed the length of time that PASNY could safety permit the existing lines to be tapped."
186,19," The Federal Energy Regulatory Commission is empowered to approve wholesale electric rates (in interstate commerce).  16 
U.S.C.  §§ 824-824h.  Interstate retail rates, on the other hand, are regulated by state agencies.  A result of this dual regulation 
is that wholesale rates may exceed retail rates.  Since municipally-owned utilities usually do not have their own generating 
facilities, they are compelled to purchase their bulk power requirements at wholesale from investor owned utilities.  Because the 
investor owned utilities also provide retail service, a ""price squeeze"" may occur if the wholesale rates approved for the investor 
owned utility are higher than the retail rates charged in the communities where they provide retail distribution service.  See City 
of Mishawaka v. American Electric Power Company, Inc., 616 F. 2d 976 (7th Cir. 1980). Towns of Alexandria, Minnesota v. 
Federal Power Commission, 555 F. 2d 1020 (D.C. Cir. 1977). "
188,20," In United States v. Grinnell Corp ., 384 U.S. 563, 570-571 (1966), the Court explained the prerequisites of Section 2 liability in 
the following terms: ""The offense of monopoly… has two elements: (1) the possession of monopoly power in the relevant market and (2) the willful 
acquisition or maintenance of that power as distinguished from growth or development as a consequence of a superior product, 
business acumen, or historic accident."" Although, standing alone, this formulation is certainly plain enough, the remainder of the opinion reveals that a monopoly 
achieved or maintained through superior market performance is not ""willful."" It is therefore clear that the intent requirement 
searches for a corporate purpose to acquire or maintain monopoly power through unfair, exclusionary, or predatory means."
188,21," In 1968 Niagara Mohawk proposed the acquisition of Lake Placid's municipal system, however, its offer was rejected. "
189,22," Woodville Electric Co. (1956); Cazenovia Electric Co. (1960); Paul Smith's (1965); Adams Electric Light Co. (1970); Canton 
Electric Power & Light Co. (1968)."
189,23," Edwards Electric Lighting Co. (1952); Corinth Electric Power & Light Co. (1955); Woodville Electric Co. (1956); Cazenovia 
Electric Co. (1966); Paul Smith's (1965); Ellicotville Electric Light Co. (1969); Gould Paper Co. (1950); Delevan (1950); Indian 
Lake Power & Light Co. (1956); Herkimer (1959)."
189,24," Dunkirk (1959); Edwards Electric Lighting Co. (1952); Gould Paper Co. (1950); Delevan (1950); Oswegatchle Power & Light 
Co. (1951); Indian Like Power & Light Corp. (1956)."
189,25," The company has attempted to persuade this Court that, because Massena's KWH sales in 1973 accounted for only one fifth 
of one percent of the system total, and because these sales generated only one quarter of one percent of the company's total 
revenues during that year, the municipal power movement in Massena could not reasonably be regarded as a significant threat 
to the company.  The credible evidence does not, however, support this argument, particularly since it ignores the fact that 
PASNY's present power commitment to Niagara Mohawk ends on January 1, 1990.  NS-1 Art. XIV.  At that time, potential 
preference customers throughout the Niagara Mohawk service area can petition the Authority for an allocation of the low cost 
hydroelectric power that had been committed to the defendant.  (Niagara Mohawk's 445,000kw replacement power commitment 
may, however, be extended to 2006 A.D.). "
190,26," The Bureau of Reclamation sold bulk power and since several of the rural electric cooperatives were apparently engaged in 
self-generation, 410 U.S. at 370 n. 3, the limitation was regarded as a horizontal restraint of trde."
190,27," A comparable limitation contained in Otter Tail's contracts with the rural electric cooperatives was also condemned by the 
Court. "
191,28," The Bureau of Reclamation sought to minimize the impact of the contractual limitation on Otter Tail's duty to wheel by arguing 
that the agreement merely required separate consideration of all subsequent applications, however, neither the District Court nor 
the Supreme Court accepted this rationale."
191,29," Market divisions such as these are condemned by the antitrust laws because competition is eliminated even more certainly 
than by price fixing which at least permits continuing nonprice competition."
191,30," Massena's argument that loads would not be altered by a mere change in ownership ignores the fact that it is Niagara 
Mohawk's inability to shift loads following municipalization that makes such changes necessary."
191,31," Contracts NS-1, Article IX, P1. "
192,32," Negotiation of a new wheeling rate has been underway for more than one year and it now appears that Niagara Mohawk may 
be permitted to increase its wheeling rates in the near future."
192,33, Otter Tail Brief p. 79.
192,34," Massena has argued that contract NS-1 also limits PANSY's ability to compete in the sale of bulk power generated by the 
Fitzpatrick nuclear plant.  Niagara Mohawk's obligation to wheel this power under contract UD-5 is not, however, subject to the 
territorial limitations of contract NS-1.  Consequently, the restrictions imposed by Article IX would not impair PASNY's capacity to 
compete in the sale of bulk power from the Fitzpatrick plant."
192,35," Inasmuch as the Court views the NS-1 limitation on an illegal restraint, it is unnecessary to address Massena's tie-in argument 
except to note that the company's demand for compensation on the basis of reproduction cost new less depreciation (RCNLD) is 
not indicative of predatory or anticompetitive intent. Massena argues that because the company will permit its consumers to ""purchase"" the distribution system through a Public 
Service Commission rate on the basis of original cost less depreciation, but insists upon RCNLD for an out-right sale, the 
company has illegally tied transmission service to continued reliance upon the Niagara Mohawk distribution system. The vice of a ""tie-in"" sale is that it employs economic coercion to reduce buyer choice and stifle competition in a market for the 
tied product.  Sullivan, Antitrust § 156 p. 445.  However, as the Supreme Court noted in Times-Picayune Publishing Company v. 
United States , 345 U.S. 594, 614 (1953): ""The common core of the adjudicated unlawful tying arrangements is the forced 
purchase of a second district commodity with the desired purchase of a dominant ""tying"" product…"" See also, American 
Manufacturers Mutual Insurance Co. v. American Broadcasting Paramount Theatres, Inc ., 446 F. 2d 1131, 1137 (2d Cir.) cert. 
denied 404 U.S. 1063 (1972); Capital Temporaries, Inc. of Hartford v. Olsten Corp., 506 F. 2d 658 (2d Cir. 1974). The element of coercion is not present in this case because Massena has filed to prove that Niagara Mohawk's insistence upon 
RCNLD for its subtransmission equipment is sufficient to coerce Massena consumers into accepting the company's retail 
distribution service.  Indeed, even if the town purchased the Browning and Andrews substations (which Niagara Mohawk has 
offered to sell) at reproduction cost new less depreciation, its own exhibits show that it could still commence operations and offer 
its consumers a rate saving.  Furthermore since there is a substantial body of New York case law that would entitle Niagara 
Mohawk to compensation on the basis of RCNLD (Matter of the City of New York ) (Fifth Avenue Coadh Lines), 18 N.Y. 2d 212, 
221 (1966)8 22 N.Y. 2d 613, 619-20 (1968); Onondaga County Water Authority v. New York Water Service Corp ., 285 App. Div. "
193,655," , 662 (4th Dep't 1955), the alleged ""tie-in"" is involuntary to the extent that management is duty bound to seek the maximum 
allowable compensation for company property that is acquired through condemnation. The element of coercion that has 
traditionally justified judicial intolerance of tying arrangements is therefore absent and, in these circumstances, the Court is 
unable to infer predatory intent from Niagara Mohawk's offer to sell, rather than lease, its subtransmission equipment to 
Massena."
193,36," PASNY expressed confidence, based upon past negotiations with the company, that some reasonable accommodation could 
be made. "
194,37," Contract S-6 relates to the sale and delivery of St. Lawrence Project power.  This contract obligates Niagara Mohawk to wheel 
to all PANSY customers because there is no withdrawable St. Lawrence project power and at the time of its execution, all of the 
PASNY customers entitled to wheeling under S-6 were known, i.e., Niagara Mohawk was assuming a finite obligation even 
though the language of the agreement was sufficiently open ended to embrace any potential PASNY customer. Although the evidence has suggested that some of Massena's power may, from time to time, come from the St. Lawrence 
project, as an accounting matter it is only entitled to Niagara project power; and as a practical matter, it would be difficult, if not 
impossible, to chart the path of a given quantum of electricity West Texas Utilities Co. v. Texas Electric Service , 470 F. 
Supp. 798, 807 (N. D. Texas 1979)."
194,38," This opinion does not, however, support the proposition that a monopolist's refusal to provide access to essential facilities to 
foreclose competition can be justified by a potential competitor's threat to challenge its illegal conduct. "
195,39," Massena attempts to distingyish the Sherrill situation by suggesting that the acquisition did not diminish Niagara Mohawk's 
market share because retail service in the City had previously been supplied by a privte distribution system -- the Sherrill-
Kenwood Power & Light Company.  However, this argument ignores the fact that Sherrill-Kenewood had previously purchased 
its power from Niagara Mohawk.  Niagara Mohawk was therefore losing a purchaser of bulk power to its competitor, PASNY.  As 
a result, the distinction is without a basis in fact. "
197,40," Although several PASNY officials have expressed the view that a borderline agreement of this magnitude might be feasible, it 
is important to note that a May, 1978, memorandum to George Berry, PASNY's Director of Power Operations, stated that ""a 
case could be made that it (Niagara Mohawk) no longer has the flexibility to provide adequate and reliable service to these 
(borderline) customers."" Furthermore, as evidenced by their original plan and their proposal to sever as many of the St. Regis 
borderline customers as possible following the acquisition, Massena's own engineers have recognized the importance of 
reducing the number of borderline customers to manageable proportions."
197,41," HN21[
] The ""bottleneck"" or ""essential facilities"" cases hold that if a unique facility cannot practicably be duplicated by would-
be competitors, it must be made available to all on fair and reasonable terms.  Otter Tail Power Company v. United States, 
supra; Terminal Railroad Association v. United States, 224 U.S. 383 (1912); Hecht v. Pro-Football, Inc., 570 F. 2d 982, 992 (9th 
Cir. 1977); Helix Milling Co. v. Terminal Flour Mills Co., 523 F. 2d 1317, 1320 (9th Cir.), cert. denied, 423 U.S. 1053 (1976); 
United States v. Standard Oil Co., 362 F. Supp. 1331, 1341, aff'd, 412 U.S. 924 (1973); Poster Exchange, Inc. v. National 
Screen Service Corp., 431 F. 2d 334 (5th Cir. 1970), cert. denied, 401 U.S. 912 (1971); Gamco, Inc. v. Providence Fruit and 
Produce Building, Inc., 194 F. 2d 484 (1st Cir.), cert. denied, 344 U.S. 817 (1952). To be ""essential"" a facility need not be 
indispensable; it is enough that its duplication would be economically infeasible and that the denial of access to it would severely 
handicap potential market entrants.  As noted supra, these elements are present in this case and Niagara Mohawk's 
transmission network can easily be characterized as an ""essential facility"", vis-a-vis Massena's attempt to enter the retail 
distribution market. "
198,42," Fairport receives its deliveries as two points because this arrangement enhanced the capacity of Niagara Mohawk's cross 
state transmission system.  Furthermore, Fairport paid for the second delivery point. "
199,43," In this instance Massena would need only to condemn the service lines and meters.  But see Almeda Mall, Inc. v. Houston 
Lighting & Power Co., 615 F. 2d 343 (5th Cir. 1980)."
199,44, Each of these loads exceeds 7.5mw except Oneida-Madison.
199,45," Tupper Lake and Lake Placid receive deliveries at 46kv even though their loads exceed 7.5mw, but the substations serving 
these communities are owned by the Power Authority. "
200,46," New York Town Law § 46(2) provides: ""2.  Acquisition and conveyance of real property.  May acquire by lease, purchase, or by condemnation in the manner provided 
by law, any lands or rights therein, either within or outside the town boundaries, required for any public purpose, and may, upon 
the adoption of a resolution, convey real property in the name of the town, which resolution shall be subject to a permissive 
referendum.  If the property or rights be acquired by condemnation, the town board may at once enter into possession of the real 
property or rights described when the judgment shall have been made and entered, and the town shall thereupon stand charged 
and responsible for the prompt payment of the amount which may ultimately be awarded.  Lands or rights required for a district 
purpose shall be acquired by the town board in the name of the district, and the cost thereof shall be a charge upon and 
assessed against such district.  Such district lands and rights may be sold or leased in the manner provided in subdivision twelve 
of section one-hundred ninety-eight of this chapter."" See also 19 N. Y. Jur. Eminent Domain § 61. "
202,47," Justice Douglas did not attempt to define the parameters of the ""sham exception"", but instead listed several examples of 
activity that might fall within it: ""Perjury of witnesses is one example.  Use of a patent obtained by fraud to exclude a competitor from the market may involve a 
violation of the antitrust laws, as we held in Walker Process Equipment [Inc.] v. Food Machinery & Chemical Corp ., 382 U.S. 
172, 175-77 [86 S. Ct. 347, 349-50, 15 L. Ed. 2d 247]. Conspiracy with a licensing authority to eliminate a competitor may also 
result in an antiturst transgression.  Continental Ore Co. v. Union Carbide & Carbon Corp ., 370 U.S. 690, 707 [82 S. Ct. 1404, 
1414, 8 L. Ed. 2d 777]; Harman v. Valley National Bank , 339 F. 2d 564 (CA 9 1964).Similarly, bribery of a public purchasing 
agent may constitute a violation of § 2(c) of the Clayton Act, as amended by the Robinson-Patman Act.  Rangen, Inc. v. Sterling 
Nelson & Sons , 351 F. 2d 851 (CA 9 1965). There are many other forms of illegal and reprehensible practice which may corrupt the administrative or judicial processes and 
which may result in antitrust violations.  Misrepresentations, condoned in the political arena, are not immunized when used in the 
adjudicatory process.  Opponents before agencies or courts often think poorly of the other's tacts, motions, or defenses and may 
readily call them baseless.  One claim, which a court or agency may think baseless, may go unnoticed; but a pattern of 
baseless, repetitive claims may emerge which leads the fact finder to conclude that the administrative and judicial processes 
have been abused.  That may be a difficult line to discern and draw.  But once it is drawn, the case is established that abuse of 
those processes produced an illegal result, viz ., effectively barring respondents from access to the agencies and courts.  Insofar 
as the administrative or judicial processes are involved, actions of that kind cannot acquire immunity by seeking refuge under the 
umbrella of 'political expression.'"" 404 U.S. at 512-13. "
203,48," Although some courts have held that a single lawsuit may form the basis for a finding of sham litigation, Colorado Petroleum 
Marketers Association v. Southland Corp., 476 F. Supp. 373, 378 (D. Colo. 1979); Technicon Medical Information Systems 
Corp. v. Greenbay Packaging, Inc ., 1980-1 TRADE CASES P63,025 (D. Wisc. 1979); Cyborg Systems, Inc. v. Management 
Science of America, Inc ., 1978-1 TRADE CASES P61,927 (N.D. Ill. 1978); the Supreme Court's opinion in California Motor 
Transport Co. v. Trucking Unlimited , 404 U.S. 508, 513 (1972) clearly states that a litigation strategy may give rise to Sherman 
Act liability only if it amounts to ""a pattern of baseless repetitive claims"" evidencing access preclusion and abuse of the 
adjudicatory process.It would appear to make little difference whether this ""pattern"" develops during the course of a single 
lawsuit (cf.  Vendo Co. v. Lektro Vend Corp ., 433 U.S. 623, 636 n. 6 (1977)), or is revealed through repeated actions.  Otter Tail 
Power Company v. United States, supra; Handgards, Inc. v. Ethicon Inc ., 601 F. 2d 986 (9th Cir. 1979). It is, however, apparent 
that a ""pattern"" of baseless repetitive litigation designed to prevent meaningful access to an adjudicatory tribunal is prerequisite 
to Sherman Act liability. Plaintiff has failed to demonstrate that Niagara Mohawk's defenses could fairly be characterized in this manner."
203,49," Indeed, Massena has successfully issued its municipal bonds. "
204,50," Although Niagara Mohawk's claim for compensation on the basis of reproduction cost new less depreciation does not reveal 
anticompetitive intent because it is arguably supported by New York law, this Court does not intend to suggest tacit approval of 
this valuation formula.  Indeed, sound policy consideration suggests that strict adherence to the RCNLD formula would, in the 
context of a public acquisition of depreciated utility property, result in unjust enrichment and be contrary to the public interest. "
205,51," An October 9, 1974, memorandum prepared within the defendant's law department indicates skepticism concerning the 
success of an argument that was ultimately rejected by the New York courts.  Read in context, it is clear that this memorandum 
was precisely what it was intended to be, viz. an objective analysis of an argument recommended by outside counsel.  It does 
not, however, suggest a strategy of delay, nor does it reveal the company's willingness to pursue a course that was plainly 
contrary to law.  Indeed, if this document was sufficient to establish monopolistic intent, no in-house counsel for a firm with 
monopoly power could question the advice of counsel without risking exposure to antitrust liability if this criticism was ultimately 
accepted by courts. "
207,52," It would appear from the credible evidence that the people of the Town of Massena were not accurately informed concerning 
the public power movement in their community.  For example, it is doubtful that the general public realized the manner in which 
some of the signatures on the petitions were obtained and their authenticity.  Nor is it likely that many people in the community 
realized, when it was important, that most of the letters to the editor favoring public power had been written by one man.  More 
importantly, the credible evidence has shown that the Citizens Advisory Committee was predisposed towards public power and 
favored its advocates.  A more careful review of the cost analysis of both sides might have led to sufficient funding so as to 
enable more meaningful settlement negotiations and hence savings in time and money. "
208,53," In Eastman Kodak Co. v. Southern Photo Materials Co ., 273 U.S. 359 (1927), the Court affirmed a finding of illegal 
monopolization when a monopolist refused to deal in furtherance of a plan to drive its competitors from the marketplace. Id . at 
375. Specifically, the Court found that Kodak had monopoly power in a national wholesale market for certain photographic 
supplies.  In an effort to extend its market dominance through vertical integration into the retail distribution market, it began 
buying out distributors.  If a distributor refused Kodak's offer, the defendant would simply terminate its wholesale supply 
agreement thereby coercing a sale of the distributorship.  The Court held that these facts would permit an inference that the 
defendant's refusal to deal was purposely intended to extend its monopoly power. Refusals to deal, analyzed in this manner, 
have therefore been characterized as relying upon a subjective analysis of the monopolist's intent.  This approach is often 
compared with an objective analysis which is characteristic of the ""essential facility"" or ""bottleneck"" cases.  Mid-Texas 
Communications Systems, Inc. v. American Telephone & Telegraph Co ., 615 F. 2d at 1387-1388 n. 12; Byars v. Bluff City News 
Co., Inc ., 609 F. 2d at 855-857; Note, Refusald to Deal by Vertically Integrated Monopolists, 87 Harv. L. Rev. 1720, 1732-51 
(1974). The distinction is, however, largely academic because a subjective analysis necessarily depends upon inferences drawn 
from objective behavior such as the circumstances surrounding the refusal to deal, its exclusionary impact, the justification 
advanced, and the presence or absence of less restrictive alternatives. "
209,54," Nevertheless, if the Town of Massena renews its threat to commence operations before this decision has been reviewed by 
the Circuit Court of Appeals, I shall be compelled to continue the preliminary injunction issued on August 17, 1979, pursuant to 
F. R. Civ. P. 62(a). "
212,*," Honorable Sylvia H. Rambo, of the United States District Court for the Middle District of Pennsylvania, sitting by designation. "
217,1," HN2[
] 15 U.S.C. § 1 (1970) states as follows: SEC. 1. Every contract, combination in the form of trust or otherwise, or conspiracy, in restraint of trade or commerce among the 
several States, or with foreign nations, is hereby declared to be illegal: . . . . "
218,2," In Grams, an insurance agency alleged that defendants ""agreed, combined and conspired to cause the termination"" of plaintiffs' 
licenses to sell Blue Cross health insurance.  Grams v. Boss, supra, at 335-36, 294 N.W.2d at 475-76. Plaintiffs alleged defendants' ""conduct was intended and designed . . . to force plaintiffs out of the insurance business."" Id. at 
336, 294 N.W.2d at 476. Defendants' motion for summary judgment was granted by the circuit court.  The Court of Appeals 
reversed, finding sufficient allegations to support a claim under sec. 133.01, Stats., and that affidavits showed a factual dispute 
making summary judgment unavailable. "
225,1," .  Fischel, ""Antitrust Liability for Attempts to Influence Government Action: The Basis and Limits of the Noerr-Pennington 
Doctrine,"" 45 Chi.L.Rev. 80, 100 (1977)."
225,2," .  HN5[
] The First Amendment does not preclude government suppression of speech ""which is directed to inciting or producing imminent lawless action and is likely to incite or produce such action."" Brandenburg v. Ohio, 395 U.S. 444, 447, 89 S. 
Ct. 1827, 1829, 23 L. Ed. 2d 430 (1969) (per curiam)."
225,3," .  The Court has held that HN6[
] the First Amendment does not protect ""fighting words,"" obscene materials, or malicious defamation.  Chaplinsky v. New Hampshire, 315 U.S. 568, 62 S. Ct. 766, 86 L. Ed. 1031 (1942) (""fighting words""); Roth v. United 
States, 354 U.S. 476, 77 S. Ct. 1304, 1 L. Ed. 2d 1498 (1957) (obscenity); New York Times v. Sullivan, 376 U.S. 254, 84 S. Ct. 
710, 11 L. Ed. 2d 686 (1964) (defamation). "
226,4," .  See Note, ""Protest Boycotts Under the Sherman Act,"" 128 U.Pa.L.Rev. 1131, 1144-48 (1980); Note, ""Political Boycott Activity 
and the First Amendment,"" 91 Harv.L.Rev. 659, 683-87 (1978)."
226,5," .  See, e.g., California Retail Liquor Dealers Ass'n v. Midcal Aluminum, Inc., 445 U.S. 97, 100 S. Ct. 937, 63 L. Ed. 2d 233 
(1980)."
226,6," .  See, e.g., United States v. General Motors Corp., 384 U.S. 127, 86 S. Ct. 1321, 16 L. Ed. 2d 415 (1966)."
226,7," .  When such ""classic"" group boycotts are not the issue, lower courts have frequently decided boycott cases on the basis of rule-
of-reason analysis.  See, e.g., Smith v. Pro Football, Inc., 193 U.S. App. D.C. 19, 593 F.2d 1173 (D.C. Cir. 1978); Feminist 
Women's Health Center v. Mohammad, 586 F.2d 530 (5th Cir. 1975), cert. denied, 444 U.S. 924, 100 S. Ct. 262, 62 L. Ed. 2d "
227,180," (1979); Oreck Corp. v. Whirlpool Corp., 579 F.2d 126 (2nd Cir.) (en banc), cert. denied, 439 U.S. 946, 99 S. Ct. 340, 58 L. 
Ed. 2d 338 (1978)."
227,8," .  The conclusion which I reach is inconsistent with that reached by the Eighth Circuit in State of Missouri v. National 
Organization for Women, Inc., 620 F.2d 1301 (1980). As I read the majority opinion in that case, an antitrust immunity would be 
available or not depending upon whether the motivation in seeking government action is ""political"" or ""economic"".  I believe such 
a rule to be both incapable of application and inconsistent with First Amendment case law."
227,9," .  Compare Duke & Company, Inc. v. Foerster, 521 F.2d 1277 (3rd Cir. 1975). Duke held that an antitrust cause of action is 
stated against government officials when it is alleged that they conspired with private individuals to restrain trade.  It is not 
alleged in this case that the federal defendants so conspired with the Dealers."
227,10," .  Plaintiff cites Sabin v. Butz, 515 F.2d 1061 (10th Cir. 1975) to support this view.  Sabin, however, involved an allegation that 
the Forest Service violated its governing statute by conferring a monopoly on ski instruction for certain public lands.  515 F.2d at 
1069. The Tenth Circuit's holding that this allegation states a cause of action has no relevance to the instant case because the 
DOE is expressly authorized by Congress to set retail price ceilings for the sale of gasoline. 42 U.S.C. § 7112(2) and (3); 15 
U.S.C. § 753(a) and (b)(2)(C). "
228,11," .  In the case at bar, for example, the DOE justified its regulations, inter alia, on the need to prevent the ""severe disruptions and 
imbalances in the supply and distribution of motor gasoline (that) could develop in the coming months"" without the price 
increase.  44 Fed.Reg. 42544 (July 19, 1979)."
228,12," .  Plaintiff did not seek a restraining order or preliminary injunction presumably because the boycott had terminated before the 
action was instituted. "
244,1," .  At oral argument, counsel for THI candidly admitted that no factual opposition was filed contesting the motion for summary 
judgment and that no request was made of the district judge for additional time to conduct discovery in an effort to meet and 
factually oppose the summary judgment motion. When asked why no opposition was filed and no request for discovery was made, counsel replied, ""I didn't think the judge would 
grant the motion."" It is difficult to muster sympathy for counsel in the face of the plain language of Rule 56.  Nevertheless, we 
have thoroughly considered defendants' factual showing in support of the summary judgment motion in order to determine 
whether the facts presented justified granting the motion as a matter of law."
244,2," .  Indeed, the Supreme Court upheld the granting of summary judgment in an antitrust action in First National Bank v. Cities 
Service Co., supra. "
250,*, Sitting by designation pursuant to 28 U.S.C. § 292(a) (1976). Opinion for the Court filed by Circuit Judge MIKVA. Dissenting opinion filed by Circuit Judge WILKEY.
250,1, The district court's opinion is reported at 466 F. Supp. 911 (D.D.C.1979). 
251,2," Article XX(d)(1) of the 1974 Agreement reads as follows, except that the specified rates of contribution have been eliminated: During the life of this Agreement, for the periods of time indicated below, each signatory Employer engaged in the production of 
coal shall contribute to the Trusts established in this Article the amounts specified below based on cents per ton on each ton of 
two thousand (2,000) pounds of bituminous coal produced by such Employer for use or for sale, and, in addition, each signatory 
Employer (including those engaged in the production of coal and those not engaged in the production of coal) shall contribute to 
the Trusts established in this Article the amounts specified below based on cents per hour worked by each of the Employer's 
Employees who perform classified work under this Agreement. In addition to the contributions indicated above, during the life of the Agreement, each signatory Employer shall, for the periods 
of time indicated below, contribute to the Trusts established in this Article in the amounts shown below based on cents per ton 
on each ton of two thousand (2,000) pounds of bituminous coal after production by another operator, procured or acquired by 
such Employer for use or for sale on which contributions to the appropriate Trusts as provided for in this Article have not been 
made (amounts shown below include cents per hour worked contributions converted to tonnage equivalents): The parties hereto mutually agree that, if at any time during the term of this Agreement a court or tribunal of competent 
jurisdiction determines by a final decision that is not appealable that the provision appearing in the paragraph just preceding is 
invalid or in violation of the National Labor Relations Act, 1947, as amended, or other Federal or state law, the parties shall, at "
252,," the option of and upon demand by the Union without affecting the integrity of any other provision of this Section or any other 
provision of the National Bituminous Coal Wage Agreement, meet and engage in good faith negotiations to agree upon a clause 
to be inserted into this Agreement in replacement of the provision found invalid or unlawful. Article XXIX(b) of the 1974 Agreement reads as follows: In the event the parties are restrained or prohibited by any agency or branch of the federal or state government from 
implementing or effectuating the economic benefits, including health and retirement fund payments, required by this Agreement, 
either party hereto may, after the imposition of such restraint, give sixty days notice of termination of this Agreement and, 
thereafter shall meet and discuss and attempt to agree on the basis for a continuation of the Agreement for its term. If no 
agreement is reached within the 60-day period, the Agreement will terminate."
252,3," There is a dispute as to when the Trustees first found out about Kaiser's outside purchases. Kaiser insists that the Trustees 
knew all along about such purchases but declined to bring suit until the Agreement had expired. The Trustees reply that they 
discovered the problem only in late 1977, when the Agreement was at or near completion. Because this is an appeal from 
summary judgment, we must assume that Kaiser's version of this disputed fact is correct. We note, however, that the relevance 
of that fact to the legal issues on appeal is marginal."
252,4," In the district court, Kaiser offered affirmative defenses other than its claims of illegality. These other defenses were summarily 
denied, and Kaiser has not raised them on this appeal."
252,5," There is, in fact, good reason to think that the purchase-of-coal clause is consistent with both federal antitrust and federal labor 
law. Because there is a ""strong labor policy favoring the association of employees to eliminate competition over wages and 
working conditions,"" courts will sometimes tolerate that ""lessening of business competition"" which necessarily results from a 
union's success in standardizing workers' pay.  Connell Construction Co. v. Plumbers Local 100, 421 U.S. 616, 622, 95 S. Ct. 
1830, 1835, 44 L. Ed. 2d 418 (1976). In American Federation of Musicians v. Carroll, 391 U.S. 99, 88 S. Ct. 1562, 20 L. Ed. 2d 
460 (1968), for example, the Supreme Court upheld against an antitrust challenge a union regulation requiring all orchestra 
leaders to charge their customers the same minimum rates, a rule which lessened wage competition among the musicians 
whom the orchestra leaders hired. Over the years, courts have drawn under the ambit of the labor exemption to the antitrust "
253,," laws union protective devices having much greater anticompetitive effects than the purchase-of-coal clause here under review. 
See Granddad Bread, Inc. v. Continental Baking Co., 612 F.2d 1105 (9th Cir. 1979); California Dump Truck Owners Ass'n v. 
Associated General Contractors, 562 F.2d 607 (9th Cir. 1977); Iodice v. Calabrese, 512 F.2d 383 (2d Cir. 1975); Intercontinental 
Container Transport Corp. v. New York Shipping Ass'n, 426 F.2d 884 (2d Cir. 1970). In fact, one district court has already held 
that the purchase-of-coal clause itself does not violate the Sherman Act. United States Steel Corp. v. International Union, UMW, 
C.A. No. 75-1966 (D.D.C. Oct. 5, 1977). Comparable considerations apply to the alleged ""hot cargo"" violation. The Supreme Court has cautioned against reading the 
NLRA's prohibitions against secondary boycott activities by unions in a way that would preclude pressuring employers to 
improve their employees' wages, hours, and working conditions.  National Woodwork Manufacturing Ass'n v. NLRB, 386 U.S. 
612, 643, 87 S. Ct. 1250, 1267, 18 L. Ed. 2d 357 (1967). It can no longer be doubted that a union does not run afoul of section 
8(e) merely by insisting on a ""union standards"" clause, that is, one which prohibits an employer from subcontracting work to 
other employers whose economic benefits and working standards are not commensurate with those of the union's collective 
bargaining agreement. E. g., Teamsters Local 216 v. NLRB (Bigge-Drayage), 171 U.S. App. D.C. 440, 520 F.2d 172, 177-78 
(D.C.Cir.1975); Local 433, Carpenters v. NLRB, 166 U.S. App. D.C. 114, 509 F.2d 447, 452-53 (D.C.Cir.1974); Truck Drivers 
413 v. NLRB, 118 U.S. App. D.C. 149, 334 F.2d 539, 548 (D.C.Cir.), cert. denied, 379 U.S. 916, 85 S. Ct. 264, 13 L. Ed. 2d 186 
(1964); Orange Belt Dist. Council of Painters v. NLRB, 117 U.S. App. D.C. 233, 328 F.2d 534, 537-39 (D.C.Cir.1964). Even a 
clause that, by economic disincentives, serves to dissuade an employer from subcontracting below ""union standards"" does not 
necessarily violate section 8(e).  George Ryan Co. v. NLRB, 609 F.2d 1249, 1254 (7th Cir. 1979). It may well be that the 
provision Kaiser challenges here is a kind of ""union standards"" clause and, hence, lawful under section 8(e). In fact, another 
employer signatory of the 1974 Agreement has previously charged that the purchase-of-coal clause violates section 8(e), but the 
Board's General Counsel refused to issue a complaint. International Union, UMW (Consolidated Coal Co.), NLRB Case No. 6-
CE-17 (March 28, 1979). The implication of this action is that the General Counsel did not regard the claim as ""sufficiently 
meritorious to warrant Board consideration."" NLRB v. Sears, Roebuck & Co., 421 U.S. 132, 139, 95 S. Ct. 1504, 1511, 44 L. Ed. 
2d 29 (1975). In any event, the issue of the legality of the clause cannot be addressed finally in this lawsuit."
